"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/26/2017","37","Ozone","San Jose - Jackson","06-085-0005","AQS","7","37",".","23","23"
"02/27/2017","36","Ozone","San Jose - Jackson","06-085-0005","AQS","7","36","6","16","30"
"02/28/2017","33","Ozone","San Jose - Jackson","06-085-0005","AQS","8","33",".","19","27"
"03/01/2017","30","Ozone","San Jose - Jackson","06-085-0005","AQS","10","30",".","28","26"
"03/02/2017","35","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","25","19","35","32"
"03/03/2017","39","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","13","30",".","39","32"
"03/04/2017","34","Ozone","San Jose - Jackson","06-085-0005","AQS","7","34",".","15","23"
"03/05/2017","38","Ozone","San Jose - Jackson","06-085-0005","AQS","7","38","6","20","25"
"03/06/2017","32","Ozone","San Jose - Jackson","06-085-0005","AQS","8","32",".","18","29"
"03/07/2017","33","Ozone","San Jose - Jackson","06-085-0005","AQS","9","33",".","28","32"
"03/08/2017","33","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","31","14","33","25"
"03/09/2017","31","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","28",".","31","25"
"03/10/2017","32","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","20",".","32","29"
"03/11/2017","39","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","32",".","39","19"
"03/12/2017","32","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","32",".","32","21"
"03/13/2017","42","NO2","San Jose - Knox Avenue","06-085-0006","AQS","14","33",".","40","42"
"03/14/2017","52","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","47","28","52","31"
"03/15/2017","39","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","27",".","39","22"
"03/16/2017","30","Ozone","San Jose - Jackson","06-085-0005","AQS","8","30",".","22","19"
"03/17/2017","39","Ozone","San Jose - Jackson","06-085-0005","AQS","15","39","19","34","34"
"03/18/2017","35","Ozone","San Jose - Jackson","06-085-0005","AQS","11","35",".","33","28"
"03/19/2017","31","Ozone","San Jose - Jackson","06-085-0005","AQS","9","31",".","29","20"
"03/20/2017","27","Ozone","San Jose - Jackson","06-085-0005","AQS","8","27","10","25","15"
"03/21/2017","37","Ozone","San Jose - Jackson","06-085-0005","AQS","5","37",".","15","18"
"03/22/2017","40","Ozone","San Jose - Jackson","06-085-0005","AQS","5","40",".","21","25"
"03/23/2017","38","Ozone","San Jose - Jackson","06-085-0005","AQS","5","38","15","31","28"
"03/24/2017","32","Ozone","San Jose - Jackson","06-085-0005","AQS","5","32",".","15","21"
"03/25/2017","42","Ozone","San Jose - Jackson","06-085-0005","AQS","6","42",".","27","25"
"03/26/2017","38","Ozone","San Jose - Jackson","06-085-0005","AQS","5","38","7","23","16"
"03/27/2017","37","Ozone","San Jose - Jackson","06-085-0005","AQS","6","37",".","26","32"
"03/28/2017","43","Ozone","San Jose - Jackson","06-085-0005","AQS","9","43",".","41","24"
"03/29/2017","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","40","23","45","24"
"03/30/2017","48","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","40",".","48","15"
"03/31/2017","41","Ozone","San Jose - Jackson","06-085-0005","AQS","6","41",".","34","22"
"04/01/2017","44","Ozone","San Jose - Jackson","06-085-0005","AQS","8","44","18","37","26"
"04/02/2017","47","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","44",".","47","21"
"04/03/2017","56","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","47",".","56","26"
"04/04/2017","45","Ozone","San Martin","06-085-2006","AQS","7","45","21","44","26"
"04/05/2017","50","Ozone","San Martin","06-085-2006","AQS","8","50",".","36","30"
"04/06/2017","45","Ozone","San Jose - Jackson","06-085-0005","AQS","6","45",".","28","25"
"04/07/2017","39","Ozone","Gilroy","06-085-0002","AQS","6","39","9","23","23"
"04/08/2017","44","Ozone","San Jose - Jackson","06-085-0005","AQS","6","44",".","17","22"
"04/09/2017","41","Ozone","San Jose - Jackson","06-085-0005","AQS","6","41",".","22","14"
"04/10/2017","44","Ozone","San Martin","06-085-2006","AQS","7","44","11","25","25"
"04/11/2017","41","Ozone","San Martin","06-085-2006","AQS","6","41",".","28","17"
"04/12/2017","38","Ozone","Gilroy","06-085-0002","AQS","6","38",".","16","17"
"04/13/2017","43","Ozone","Gilroy","06-085-0002","AQS","7","43","6","18","21"
"04/14/2017","41","Ozone","Gilroy","06-085-0002","AQS","7","41",".","20","34"
"04/15/2017","43","Ozone","Gilroy","06-085-0002","AQS","8","43",".","31","18"
"04/16/2017","38","Ozone","San Martin","06-085-2006","AQS","7","38","9","24","18"
"04/17/2017","29","Ozone","San Martin","06-085-2006","AQS","8","29",".","20","25"
"04/18/2017","41","Ozone","San Jose - Jackson","06-085-0005","AQS","7","41",".","18","25"
"04/19/2017","44","Ozone","San Jose - Jackson","06-085-0005","AQS","8","44","14","29","20"
"04/20/2017","50","Ozone","Gilroy","06-085-0002","AQS","7","50",".","38","22"
"04/21/2017","48","Ozone","Los Gatos","06-085-1001","AQS","8","48",".","34","23"
"04/22/2017","40","Ozone","Gilroy","06-085-0002","AQS","8","40","11","27","22"
"04/23/2017","44","Ozone","Gilroy","06-085-0002","AQS","6","44",".","19","12"
"04/24/2017","40","Ozone","San Jose - Jackson","06-085-0005","AQS","6","40",".","21","25"
"04/25/2017","44","Ozone","Gilroy","06-085-0002","AQS","6","44","7","15","22"
"04/26/2017","30","Ozone","San Jose - Jackson","06-085-0005","AQS","7","30",".","19","24"
"04/27/2017","46","Ozone","Gilroy","06-085-0002","AQS","7","46",".","28","23"
"04/28/2017","49","Ozone","Gilroy","06-085-0002","AQS","8","49","19","40","25"
"04/29/2017","48","Ozone","Gilroy","06-085-0002","AQS","8","48",".","31","25"
"04/30/2017","54","Ozone","Gilroy","06-085-0002","AQS","8","54",".","43","18"
"05/01/2017","61","Ozone","Gilroy","06-085-0002","AQS","8","61","20","38","22"
"05/02/2017","49","Ozone","Gilroy","06-085-0002","AQS","9","49",".","41","21"
"05/03/2017","58","Ozone","San Jose - Jackson","06-085-0005","AQS","9","58",".","44","21"
"05/04/2017","37","Ozone","Gilroy","06-085-0002","AQS","8","37",".","30","20"
"05/05/2017","38","Ozone","Gilroy","06-085-0002","AQS","5","38",".","22","14"
"05/06/2017","41","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","5","36",".","41","17"
"05/07/2017","52","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","5","36",".","52","17"
"05/08/2017","48","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","6","45",".","48","22"
"05/09/2017","54","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","47",".","54","23"
"05/10/2017","38","Ozone","Los Gatos","06-085-1001","AQS","6","38",".","29","24"
"05/11/2017","37","Ozone","Los Gatos","06-085-1001","AQS","6","37",".","28","25"
"05/12/2017","39","Ozone","Gilroy","06-085-0002","AQS","5","39",".","22","20"
"05/13/2017","40","Ozone","San Martin","06-085-2006","AQS","5","40",".","23","15"
"05/14/2017","34","Ozone","Gilroy","06-085-0002","AQS","5","34",".","25","8"
"05/15/2017","39","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","5","34",".","39","14"
"05/16/2017","32","Ozone","Gilroy","06-085-0002","AQS","5","32",".","23","23"
"05/17/2017","40","Ozone","San Martin","06-085-2006","AQS","5","40",".","22","24"
"05/18/2017","45","Ozone","Gilroy","06-085-0002","AQS","7","45",".","38","25"
"05/19/2017","46","Ozone","Los Gatos","06-085-1001","AQS","8","46","19","35","29"
"05/20/2017","54","Ozone","San Martin","06-085-2006","AQS","8","54",".","34","26"
"05/21/2017","54","Ozone","Los Gatos","06-085-1001","AQS","8","54",".","38","21"
"05/22/2017","64","Ozone","Los Gatos","06-085-1001","AQS","7","64","19","44","20"
"05/23/2017","44","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","42",".","44","21"
"05/24/2017","37","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","35",".","37","20"
"05/25/2017","33","Ozone","Gilroy","06-085-0002","AQS","6","33","13","32","18"
"05/26/2017","32","Ozone","Gilroy","06-085-0002","AQS","6","32",".","17","17"
"05/27/2017","35","Ozone","Gilroy","06-085-0002","AQS","7","35",".","26","9"
"05/28/2017","43","Ozone","Gilroy","06-085-0002","AQS","7","43","9","31","10"
"05/29/2017","36","Ozone","Gilroy","06-085-0002","AQS","6","36",".","25","8"
"05/30/2017","36","Ozone","Gilroy","06-085-0002","AQS","6","36",".","24","15"
"05/31/2017","34","Ozone","Gilroy","06-085-0002","AQS","7","34","8","17","23"
"06/01/2017","29","Ozone","Gilroy","06-085-0002","AQS","6","29",".","13","13"
"06/02/2017","43","Ozone","Gilroy","06-085-0002","AQS","8","43",".","29","19"
"06/03/2017","45","Ozone","San Martin","06-085-2006","AQS","7","45","16","34","12"
"06/04/2017","50","Ozone","San Martin","06-085-2006","AQS","7","50",".","38","16"
"06/05/2017","64","Ozone","San Martin","06-085-2006","AQS","7","64",".","48","24"
"06/06/2017","53","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","48","26","53","21"
"06/07/2017","45","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","35",".","45","18"
"06/08/2017","35","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","26",".","35","16"
"06/09/2017","31","Ozone","San Jose - Jackson","06-085-0005","AQS","7","31","7","20","16"
"06/10/2017","35","Ozone","San Martin","06-085-2006","AQS","6","35",".","18","19"
"06/11/2017","31","Ozone","San Martin","06-085-2006","AQS","6","31",".","18","9"
"06/12/2017","32","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","6","28","14","32","15"
"06/13/2017","36","Ozone","San Martin","06-085-2006","AQS","7","36",".","30","18"
"06/14/2017","44","Ozone","Gilroy","06-085-0002","AQS","8","44",".","40","20"
"06/15/2017","35","Ozone","Gilroy","06-085-0002","AQS","7","35","15","28","20"
"06/16/2017","35","Ozone","Gilroy","06-085-0002","AQS","6","35",".","31","16"
"06/17/2017","44","Ozone","Gilroy","06-085-0002","AQS","7","44",".","37","17"
"06/18/2017","51","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","49",".","51","28"
"06/19/2017","57","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","48",".","57","22"
"06/20/2017","53","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","48",".","53","21"
"06/21/2017","90","Ozone","Los Gatos","06-085-1001","AQS","8","90","19","53","24"
"06/22/2017","58","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","58",".","58","23"
"06/23/2017","48","Ozone","Los Gatos","06-085-1001","AQS","8","48",".","40","18"
"06/24/2017","41","Ozone","San Martin","06-085-2006","AQS","7","41","23","30","11"
"06/25/2017","39","Ozone","San Martin","06-085-2006","AQS","6","39",".","30","9"
"06/26/2017","43","Ozone","San Martin","06-085-2006","AQS","6","43",".","17","13"
"06/27/2017","38","Ozone","Gilroy","06-085-0002","AQS","6","38","9","17","10"
"06/28/2017","43","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","43",".","43","14"
"06/29/2017","53","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","46",".","53","14"
"06/30/2017","48","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","44","29","48","12"
"07/01/2017","40","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","33",".","40","12"
"07/02/2017","39","Ozone","Los Gatos","06-085-1001","AQS","7","39",".","28","11"
"07/03/2017","41","Ozone","Los Gatos","06-085-1001","AQS","7","41","12","34","13"
"07/04/2017","49","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","42",".","49","11"
"07/05/2017","51","Ozone","Gilroy","06-085-0002","AQS","8","51",".","48","15"
"07/06/2017","49","Ozone","Gilroy","06-085-0002","AQS","7","49","12","27","18"
"07/07/2017","61","Ozone","Gilroy","06-085-0002","AQS","7","61",".","42","25"
"07/08/2017","52","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","45",".","52","30"
"07/09/2017","47","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","6","44","19","47","13"
"07/10/2017","52","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","43",".","52","21"
"07/11/2017","55","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","36",".","55","19"
"07/12/2017","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","36","27","54","20"
"07/13/2017","47","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","6","42",".","47","18"
"07/14/2017","50","Ozone","Los Gatos","06-085-1001","AQS","7","50",".","45","20"
"07/15/2017","71","Ozone","San Martin","06-085-2006","AQS","7","71","21","52","18"
"07/16/2017","50","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","49",".","50","20"
"07/17/2017","77","Ozone","Gilroy","06-085-0002","AQS","6","77",".","60","20"
"07/18/2017","54","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","6","51","23","54","18"
"07/19/2017","45","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","6","45",".","45","19"
"07/20/2017","38","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","6","37",".","38","17"
"07/21/2017","41","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","6","38","21","41","18"
"07/22/2017","61","Ozone","Los Gatos","06-085-1001","AQS","8","61",".","44","20"
"07/23/2017","46","Ozone","Los Gatos","06-085-1001","AQS","8","46",".","40","14"
"07/24/2017","35","Ozone","San Jose - Jackson","06-085-0005","AQS","6","35","15","28","13"
"07/25/2017","38","Ozone","San Jose - Jackson","06-085-0005","AQS","7","38",".","29","17"
"07/26/2017","50","Ozone","San Martin","06-085-2006","AQS","7","50",".","35","16"
"07/27/2017","58","Ozone","Los Gatos","06-085-1001","AQS","7","58","17","43","23"
"07/28/2017","54","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","39",".","54","16"
"07/29/2017","49","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","41",".","49","11"
"07/30/2017","44","Ozone","Los Gatos","06-085-1001","AQS","7","44","12","37","12"
"07/31/2017","50","Ozone","San Martin","06-085-2006","AQS","7","50",".","40","22"
"08/01/2017","58","Ozone","Los Gatos","06-085-1001","AQS","8","58",".","46","25"
"08/02/2017","87","Ozone","Los Gatos","06-085-1001","AQS","8","87","19","46","25"
"08/03/2017","55","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","42",".","55","32"
"08/04/2017","55","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","45",".","55","30"
"08/05/2017","43","Ozone","San Martin","06-085-2006","AQS","8","43","10","30","17"
"08/06/2017","46","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","33",".","46","9"
"08/07/2017","59","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","49",".","59","13"
"08/08/2017","49","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","41","17","49","17"
"08/09/2017","45","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","45",".","45","11"
"08/10/2017","50","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","43",".","50","14"
"08/11/2017","61","Ozone","San Martin","06-085-2006","AQS","9","61","19","54","15"
"08/12/2017","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","49",".","54","12"
"08/13/2017","31","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","31",".","31","11"
"08/14/2017","34","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","24","17","34","12"
"08/15/2017","39","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","26",".","39","11"
"08/16/2017","51","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","35",".","51","16"
"08/17/2017","52","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","36","24","52","18"
"08/18/2017","59","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","41",".","59","21"
"08/19/2017","53","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","6","37",".","53","13"
"08/20/2017","41","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","6","38","14","41","14"
"08/21/2017","48","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","6","33",".","48","15"
"08/22/2017","59","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","6","47",".","59","16"
"08/23/2017","72","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","44","28","72","18"
"08/24/2017","56","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","36",".","56","14"
"08/25/2017","64","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","61",".","64","25"
"08/26/2017","115","Ozone","Los Gatos","06-085-1001","AQS","9","115","21","58","25"
"08/27/2017","93","Ozone","San Martin","06-085-2006","AQS","9","93",".","64","22"
"08/28/2017","74","Ozone","Los Gatos","06-085-1001","AQS","7","74",".","61","24"
"08/29/2017","61","Ozone","San Martin","06-085-2006","AQS","7","61","21","58","19"
"08/30/2017","47","Ozone","Gilroy","06-085-0002","AQS","6","47",".","43","19"
"08/31/2017","151","Ozone","San Martin","06-085-2006","AQS","13","151",".","81","50"
"09/01/2017","182","Ozone","San Jose - Jackson","06-085-0005","AQS","14","182","58","121","50"
"09/02/2017","156","Ozone","San Jose - Jackson","06-085-0005","AQS","13","156",".","98","42"
"09/03/2017","115","Ozone","San Jose - Jackson","06-085-0005","AQS","11","115",".","103","34"
"09/04/2017","128","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","44","51","128","14"
"09/05/2017","53","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","46",".","53","24"
"09/06/2017","57","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","37",".","57","20"
"09/07/2017","49","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","36","15","49","16"
"09/08/2017","52","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","35",".","52","23"
"09/09/2017","50","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","48",".","50","20"
"09/10/2017","87","Ozone","San Jose - Jackson","06-085-0005","AQS","9","87","21","56","26"
"09/11/2017","58","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","50",".","58","42"
"09/12/2017","56","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","47",".","56","28"
"09/13/2017","31","Ozone","Gilroy","06-085-0002","AQS","7","31","11","30","16"
"09/14/2017","32","Ozone","San Jose - Jackson","06-085-0005","AQS","6","32",".","29","17"
"09/15/2017","46","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","36",".","46","23"
"09/16/2017","58","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","44","28","58","17"
"09/17/2017","60","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","42",".","60","16"
"09/18/2017","31","Ozone","San Jose - Jackson","06-085-0005","AQS","7","31",".","29","19"
"09/19/2017","42","Ozone","San Martin","06-085-2006","AQS","6","42","16","33","25"
"09/20/2017","32","Ozone","San Jose - Jackson","06-085-0005","AQS","7","32",".","28","21"
"09/21/2017","34","Ozone","San Martin","06-085-2006","AQS","6","34",".","29","29"
"09/22/2017","34","Ozone","San Martin","06-085-2006","AQS","7","34","13","25","23"
"09/23/2017","40","Ozone","San Martin","06-085-2006","AQS","8","40",".","30","24"
"09/24/2017","43","Ozone","San Martin","06-085-2006","AQS","8","43",".","34","25"
"09/25/2017","49","Ozone","San Martin","06-085-2006","AQS","10","49","21","33","32"
"09/26/2017","54","Ozone","San Martin","06-085-2006","AQS","11","54",".","43","36"
"09/27/2017","74","Ozone","Los Gatos","06-085-1001","AQS","10","74",".","44","48"
"09/28/2017","80","Ozone","San Martin","06-085-2006","AQS","13","80","27","43","42"
"09/29/2017","48","Ozone","Gilroy","06-085-0002","AQS","8","48",".","39","22"
"09/30/2017","41","Ozone","San Martin","06-085-2006","AQS","8","41",".","32","17"
"10/01/2017","46","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","44","21","46","19"
"10/02/2017","41","Ozone","San Martin","06-085-2006","AQS","9","41",".","38","31"
"10/03/2017","48","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","7","33",".","48","32"
"10/04/2017","43","Ozone","San Martin","06-085-2006","AQS","8","43","23","37","25"
"10/05/2017","45","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","44",".","45","32"
"10/06/2017","50","Ozone","San Martin","06-085-2006","AQS","13","50",".","28","41"
"10/07/2017","58","Ozone","Gilroy","06-085-0002","AQS","13","58","24","43","33"
"10/08/2017","44","Ozone","Gilroy","06-085-0002","AQS","8","44",".","41","33"
"10/09/2017","54","Ozone","San Jose - Jackson","06-085-0005","AQS","9","54",".","47","33"
"10/10/2017","68","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","44","56","68","40"
"10/11/2017","114","PM2.5","Gilroy","06-085-0002","AQS","11","54",".","114","28"
"10/12/2017","111","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","13","67",".","111","35"
"10/13/2017","136","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","61","57","136","41"
"10/14/2017","84","PM2.5","Gilroy","06-085-0002","AQS","13","43",".","84","34"
"10/15/2017","67","Ozone","San Martin","06-085-2006","AQS","14","67",".","52","52"
"10/16/2017","84","Ozone","San Martin","06-085-2006","AQS","16","84","50","68","74"
"10/17/2017","83","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","64",".","83","55"
"10/18/2017","75","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","48",".","75","32"
"10/19/2017","46","PM2.5","Gilroy","06-085-0002","AQS","7","29","9","46","18"
"10/20/2017","36","Ozone","San Martin","06-085-2006","AQS","7","36",".","24","33"
"10/21/2017","35","Ozone","Gilroy","06-085-0002","AQS","8","35",".","28","22"
"10/22/2017","39","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","35","15","39","27"
"10/23/2017","39","NO2","San Jose - Knox Avenue","06-085-0006","AQS","13","35",".","33","39"
