"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"03/11/2015","38","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","38",".","38","24"
"03/12/2015","36","Ozone","San Jose - Jackson","06-085-0005","AQS","8","36",".","35","27"
"03/13/2015","38","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","32","17","38","30"
"03/14/2015","44","Ozone","San Jose - Jackson","06-085-0005","AQS","10","44",".","40","33"
"03/15/2015","42","Ozone","San Jose - Jackson","06-085-0005","AQS","8","42",".","15","24"
"03/16/2015","32","NO2","San Jose - Knox Avenue","06-085-0006","AQS","10","30","17","29","32"
"03/17/2015","40","Ozone","San Jose - Jackson","06-085-0005","AQS","7","40",".","18","25"
"03/18/2015","33","Ozone","San Jose - Jackson","06-085-0005","AQS","8","33",".","28","26"
"03/19/2015","41","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","35","20","41","37"
"03/20/2015","42","Ozone","San Jose - Jackson","06-085-0005","AQS","10","42",".","35","32"
"03/21/2015","37","Ozone","San Jose - Jackson","06-085-0005","AQS","8","37",".","27","26"
"03/22/2015","33","Ozone","San Jose - Jackson","06-085-0005","AQS","7","33","7","17","15"
"03/23/2015","42","Ozone","San Jose - Jackson","06-085-0005","AQS","7","42",".","24","26"
"03/24/2015","38","Ozone","San Jose - Jackson","06-085-0005","AQS","8","38",".","22","34"
"03/25/2015","32","Ozone","San Jose - Jackson","06-085-0005","AQS","9","32","15","29","29"
"03/26/2015","44","Ozone","San Jose - Jackson","06-085-0005","AQS","11","44",".","38","32"
"03/27/2015","32","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","28",".","32","30"
"03/28/2015","41","Ozone","San Jose - Jackson","06-085-0005","AQS","8","41",".","31","21"
"03/29/2015","42","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","40",".","42","26"
"03/30/2015","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","33",".","45","23"
"03/31/2015","42","Ozone","San Jose - Jackson","06-085-0005","AQS","7","42","14","26","27"
"04/01/2015","43","Ozone","Gilroy","06-085-0002","AQS","9","43",".","33","26"
"04/02/2015","43","Ozone","San Martin","06-085-2006","AQS","10","43",".","34","32"
"04/03/2015","51","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","44","22","51","34"
"04/04/2015","46","Ozone","Gilroy","06-085-0002","AQS","9","46",".","43","28"
"04/05/2015","43","Ozone","San Jose - Jackson","06-085-0005","AQS","7","43",".","20","23"
"04/06/2015","42","Ozone","Gilroy","06-085-0002","AQS","9","42","10","25","32"
"04/07/2015","42","Ozone","Gilroy","06-085-0002","AQS","7","42",".","17","25"
"04/08/2015","44","Ozone","San Martin","06-085-2006","AQS","8","44",".","18","26"
"04/09/2015","45","Ozone","Gilroy","06-085-0002","AQS","9","45","12","23","24"
"04/10/2015","47","Ozone","San Martin","06-085-2006","AQS","8","47",".","25","25"
"04/11/2015","38","Ozone","Gilroy","06-085-0002","AQS","8","38",".","21","24"
"04/12/2015","48","Ozone","San Martin","06-085-2006","AQS","8","48","11","25","27"
"04/13/2015","42","Ozone","Los Gatos","06-085-1001","AQS","8","42",".","30","26"
"04/14/2015","46","Ozone","Gilroy","06-085-0002","AQS","6","46",".","26","25"
"04/15/2015","47","Ozone","Gilroy","06-085-0002","AQS","9","47","16","26","28"
"04/16/2015","61","Ozone","Gilroy","06-085-0002","AQS","7","61",".","28","32"
"04/17/2015","87","Ozone","Gilroy","06-085-0002","AQS","8","87",".","32","38"
"04/18/2015","58","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","50","24","58","23"
"04/19/2015","40","Ozone","San Jose - Jackson","06-085-0005","AQS","7","40",".","38","14"
"04/20/2015","43","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","37",".","43","19"
"04/21/2015","36","Ozone","San Martin","06-085-2006","AQS","6","36","13","33","16"
"04/22/2015","34","Ozone","San Jose - Jackson","06-085-0005","AQS","7","34",".","32","16"
"04/23/2015","51","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","35",".","51","17"
"04/24/2015","47","Ozone","San Martin","06-085-2006","AQS","7","47","19","39","30"
"04/25/2015","40","Ozone","Gilroy","06-085-0002","AQS","6","40",".","12","16"
"04/26/2015","49","Ozone","Gilroy","06-085-0002","AQS","6","49",".","18","16"
"04/27/2015","47","Ozone","San Martin","06-085-2006","AQS","9","47",".","30","25"
"04/28/2015","36","Ozone","Gilroy","06-085-0002","AQS","7","36",".","32","18"
"04/29/2015","49","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","46",".","49","21"
"04/30/2015","93","Ozone","Los Gatos","06-085-1001","AQS","9","93","28","52","41"
"05/01/2015","58","Ozone","Los Gatos","06-085-1001","AQS","9","58",".","51","41"
"05/02/2015","60","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","51",".","60","16"
"05/03/2015","44","Ozone","Gilroy","06-085-0002","AQS","7","44","16","39","13"
"05/04/2015","42","Ozone","San Jose - Jackson","06-085-0005","AQS","7","42",".","35","17"
"05/05/2015","41","Ozone","Los Gatos","06-085-1001","AQS","7","41",".","40","24"
"05/06/2015","47","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","41",".","47","26"
"05/07/2015","38","PM2.5","Gilroy","06-085-0002","AQS","8","37",".","38","30"
"05/08/2015","53","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","41",".","53","27"
"05/09/2015","41","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","38","17","41","13"
"05/10/2015","42","Ozone","San Martin","06-085-2006","AQS","6","42",".","38","14"
"05/11/2015","40","Ozone","San Martin","06-085-2006","AQS","6","40",".","33","22"
"05/12/2015","45","Ozone","San Martin","06-085-2006","AQS","6","45","13","23","27"
"05/13/2015","41","Ozone","Gilroy","06-085-0002","AQS","6","41",".","18","33"
"05/14/2015","42","Ozone","Gilroy","06-085-0002","AQS","6","42",".","24","26"
"05/15/2015","42","Ozone","San Martin","06-085-2006","AQS","7","42","13","30","26"
"05/16/2015","36","Ozone","San Martin","06-085-2006","AQS","6","36",".","20","18"
"05/17/2015","39","Ozone","San Martin","06-085-2006","AQS","6","39",".","16","12"
"05/18/2015","38","Ozone","San Martin","06-085-2006","AQS","6","38",".","23","23"
"05/19/2015","36","Ozone","Gilroy","06-085-0002","AQS","6","36",".","24","15"
"05/20/2015","36","Ozone","San Martin","06-085-2006","AQS","6","36",".","22","21"
"05/21/2015","33","Ozone","San Martin","06-085-2006","AQS","7","33","6","15","21"
"05/22/2015","34","Ozone","San Jose - Jackson","06-085-0005","AQS","7","34",".","25","26"
"05/23/2015","38","Ozone","Gilroy","06-085-0002","AQS","7","38",".","29","16"
"05/24/2015","35","Ozone","San Jose - Jackson","06-085-0005","AQS","7","35","12","26","9"
"05/25/2015","33","Ozone","San Jose - Jackson","06-085-0005","AQS","7","33",".","22","11"
"05/26/2015","34","Ozone","San Jose - Jackson","06-085-0005","AQS","7","34",".","22","14"
"05/27/2015","33","Ozone","Gilroy","06-085-0002","AQS","7","33","8","20","17"
"05/28/2015","44","Ozone","Gilroy","06-085-0002","AQS","7","44",".","20","16"
"05/29/2015","43","Ozone","Gilroy","06-085-0002","AQS","5","43",".","33","15"
"05/30/2015","46","Ozone","San Martin","06-085-2006","AQS","6","46","16","38","12"
"05/31/2015","40","Ozone","Los Gatos","06-085-1001","AQS","5","40",".","38","13"
"06/01/2015","32","Ozone","Gilroy","06-085-0002","AQS","5","32",".","17","19"
"06/02/2015","34","Ozone","Gilroy","06-085-0002","AQS","5","34","9","18","22"
"06/03/2015","31","Ozone","Gilroy","06-085-0002","AQS","5","31",".","23","24"
"06/04/2015","33","Ozone","San Jose - Jackson","06-085-0005","AQS","5","33",".","31","21"
"06/05/2015","38","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","37","20","38","18"
"06/06/2015","37","Ozone","San Jose - Jackson","06-085-0005","AQS","6","37",".","22","13"
"06/07/2015","47","Ozone","Los Gatos","06-085-1001","AQS","6","47",".","28","14"
"06/08/2015","93","Ozone","San Martin","06-085-2006","AQS","7","93","15","27","28"
"06/09/2015","38","Ozone","Los Gatos","06-085-1001","AQS","7","38",".","25","22"
"06/10/2015","47","Ozone","Gilroy","06-085-0002","AQS","8","47",".","37","27"
"06/11/2015","48","Ozone","San Martin","06-085-2006","AQS","7","48","15","46","24"
"06/12/2015","71","Ozone","Los Gatos","06-085-1001","AQS","8","71",".","52","23"
"06/13/2015","55","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","44",".","55","14"
"06/14/2015","58","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","38","27","58","13"
"06/15/2015","58","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","44",".","58","16"
"06/16/2015","64","Ozone","San Martin","06-085-2006","AQS","7","64",".","54","21"
"06/17/2015","80","Ozone","San Martin","06-085-2006","AQS","7","80","30","56","25"
"06/18/2015","52","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","49",".","52","29"
"06/19/2015","48","Ozone","Gilroy","06-085-0002","AQS","7","48",".","35","23"
"06/20/2015","67","Ozone","San Martin","06-085-2006","AQS","8","67","20","45","19"
"06/21/2015","49","Ozone","San Martin","06-085-2006","AQS","7","49",".","41","12"
"06/22/2015","58","Ozone","Gilroy","06-085-0002","AQS","7","58",".","33","16"
"06/23/2015","44","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","44","23","44","22"
"06/24/2015","46","Ozone","Los Gatos","06-085-1001","AQS","7","46",".","44","22"
"06/25/2015","53","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","48",".","53","24"
"06/26/2015","51","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","50","27","51","27"
"06/27/2015","36","Ozone","San Jose - Jackson","06-085-0005","AQS","8","36",".","27","13"
"06/28/2015","30","Ozone","Los Gatos","06-085-1001","AQS","7","30",".","15","10"
"06/29/2015","64","Ozone","Gilroy","06-085-0002","AQS","8","64","12","22","17"
"06/30/2015","117","PM2.5","Gilroy","06-085-0002","AQS","9","100",".","117","27"
"07/01/2015","56","PM2.5","Gilroy","06-085-0002","AQS","9","48",".","56","27"
"07/02/2015","35","Ozone","Gilroy","06-085-0002","AQS","6","35","13","25","23"
"07/03/2015","43","Ozone","Los Gatos","06-085-1001","AQS","6","43",".","28","14"
"07/04/2015","47","PM2.5","Gilroy","06-085-0002","AQS","6","42",".","47","12"
"07/05/2015","28","Ozone","San Jose - Jackson","06-085-0005","AQS","6","28","6","17","9"
"07/06/2015","35","Ozone","Gilroy","06-085-0002","AQS","5","35",".","23","14"
"07/07/2015","29","Ozone","San Martin","06-085-2006","AQS","6","29",".","23","13"
"07/08/2015","25","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","25","11","25","17"
"07/09/2015","23","Ozone","Gilroy","06-085-0002","AQS","6","23",".","15","18"
"07/10/2015","31","Ozone","San Martin","06-085-2006","AQS","7","31",".","26","13"
"07/11/2015","34","Ozone","San Martin","06-085-2006","AQS","6","34","8","15","11"
"07/12/2015","33","Ozone","San Martin","06-085-2006","AQS","6","33",".","13","9"
"07/13/2015","35","Ozone","Gilroy","06-085-0002","AQS","6","35",".","21","15"
"07/14/2015","31","Ozone","Gilroy","06-085-0002","AQS","6","31","12","21","10"
"07/15/2015","40","Ozone","San Jose - Jackson","06-085-0005","AQS","7","40",".","26","18"
"07/16/2015","41","Ozone","San Jose - Jackson","06-085-0005","AQS","7","41",".","23","18"
"07/17/2015","41","Ozone","Los Gatos","06-085-1001","AQS","8","41","17","35","21"
"07/18/2015","40","Ozone","San Jose - Jackson","06-085-0005","AQS","7","40",".","33","14"
"07/19/2015","37","Ozone","San Jose - Jackson","06-085-0005","AQS","7","37",".","22","16"
"07/20/2015","37","Ozone","Gilroy","06-085-0002","AQS","8","37","19","34","24"
"07/21/2015","31","Ozone","Gilroy","06-085-0002","AQS","7","31",".","29","15"
"07/22/2015","33","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","30",".","33","13"
"07/23/2015","35","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","31","18","35","15"
"07/24/2015","44","Ozone","Gilroy","06-085-0002","AQS","7","44",".","25","18"
"07/25/2015","32","Ozone","Gilroy","06-085-0002","AQS","7","32",".","19","14"
"07/26/2015","31","Ozone","Los Gatos","06-085-1001","AQS","7","31","13","28","15"
"07/27/2015","61","Ozone","San Martin","06-085-2006","AQS","8","61",".","41","23"
"07/28/2015","51","Ozone","Los Gatos","06-085-1001","AQS","9","51",".","45","33"
"07/29/2015","48","Ozone","Los Gatos","06-085-1001","AQS","10","48","25","46","28"
"07/30/2015","64","Ozone","San Martin","06-085-2006","AQS","9","64",".","52","20"
"07/31/2015","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","36",".","45","18"
"08/01/2015","47","Ozone","San Martin","06-085-2006","AQS","8","47","19","44","11"
"08/02/2015","42","Ozone","San Martin","06-085-2006","AQS","8","42",".","34","8"
"08/03/2015","31","Ozone","Los Gatos","06-085-1001","AQS","7","31",".","28","17"
"08/04/2015","27","Ozone","Los Gatos","06-085-1001","AQS","8","27","10","18","19"
"08/05/2015","45","Ozone","San Martin","06-085-2006","AQS","9","45",".","28","21"
"08/06/2015","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","35",".","54","28"
"08/07/2015","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","37","20","45","18"
"08/08/2015","40","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","26",".","40","11"
"08/09/2015","31","Ozone","San Martin","06-085-2006","AQS","6","31",".","19","11"
"08/10/2015","28","Ozone","Gilroy","06-085-0002","AQS","6","28","9","18","13"
"08/11/2015","33","Ozone","San Martin","06-085-2006","AQS","6","33",".","18","15"
"08/12/2015","40","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","31",".","40","20"
"08/13/2015","38","Ozone","San Martin","06-085-2006","AQS","6","38","8","26","12"
"08/14/2015","35","Ozone","Gilroy","06-085-0002","AQS","6","35",".","18","15"
"08/15/2015","105","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","101",".","105","30"
"08/16/2015","147","Ozone","Los Gatos","06-085-1001","AQS","14","147","52","135","30"
"08/17/2015","119","Ozone","Los Gatos","06-085-1001","AQS","10","119",".","90","37"
"08/18/2015","79","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","67",".","79","20"
"08/19/2015","65","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","44","27","65","18"
"08/20/2015","57","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","44",".","57","17"
"08/21/2015","55","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","35",".","55","14"
"08/22/2015","38","Ozone","San Jose - Jackson","06-085-0005","AQS","8","38","16","33","12"
"08/23/2015","38","Ozone","Los Gatos","06-085-1001","AQS","7","38",".","31","15"
"08/24/2015","74","Ozone","Gilroy","06-085-0002","AQS","8","74",".","56","18"
"08/25/2015","64","Ozone","San Martin","06-085-2006","AQS","9","64","23","58","19"
"08/26/2015","61","Ozone","Gilroy","06-085-0002","AQS","8","61",".","57","23"
"08/27/2015","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","41",".","45","36"
"08/28/2015","33","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","32","22","33","27"
"08/29/2015","28","Ozone","San Martin","06-085-2006","AQS","8","28",".","15","10"
"08/30/2015","37","Ozone","Gilroy","06-085-0002","AQS","7","37",".","18","11"
"08/31/2015","38","Ozone","Los Gatos","06-085-1001","AQS","9","38","20","37","22"
"09/01/2015","42","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","33",".","42","14"
"09/02/2015","32","Ozone","San Martin","06-085-2006","AQS","7","32",".","31","18"
"09/03/2015","33","Ozone","Los Gatos","06-085-1001","AQS","8","33","19","28","23"
"09/04/2015","31","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","30",".","31","17"
"09/05/2015","42","Ozone","Gilroy","06-085-0002","AQS","6","42",".","35","22"
"09/06/2015","48","Ozone","San Martin","06-085-2006","AQS","7","48","13","24","29"
"09/07/2015","80","Ozone","Los Gatos","06-085-1001","AQS","8","80",".","29","33"
"09/08/2015","87","Ozone","Los Gatos","06-085-1001","AQS","11","87",".","38","48"
"09/09/2015","143","Ozone","San Martin","06-085-2006","AQS","11","143","26","46","52"
"09/10/2015","93","Ozone","Gilroy","06-085-0002","AQS","11","93",".","45","40"
"09/11/2015","58","Ozone","Los Gatos","06-085-1001","AQS","9","58",".","40","27"
"09/12/2015","48","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","29","21","48","33"
"09/13/2015","42","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","36",".","42","17"
"09/14/2015","29","Ozone","Gilroy","06-085-0002","AQS","6","29",".","18","18"
"09/15/2015","35","Ozone","San Martin","06-085-2006","AQS","5","35","14","23","19"
"09/16/2015","35","Ozone","San Martin","06-085-2006","AQS","6","35",".","20","25"
"09/17/2015","41","Ozone","Gilroy","06-085-0002","AQS","7","41",".","27","30"
"09/18/2015","48","Ozone","Gilroy","06-085-0002","AQS","9","48","22","35","26"
"09/19/2015","122","Ozone","San Martin","06-085-2006","AQS","13","122",".","40","44"
"09/20/2015","119","Ozone","San Jose - Jackson","06-085-0005","AQS","17","119",".","45","51"
"09/21/2015","93","Ozone","Los Gatos","06-085-1001","AQS","14","93",".","52","58"
"09/22/2015","49","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","33",".","49","21"
"09/23/2015","44","Ozone","San Martin","06-085-2006","AQS","9","44",".","39","29"
"09/24/2015","49","Ozone","Gilroy","06-085-0002","AQS","11","49","23","36","33"
"09/25/2015","33","Ozone","Gilroy","06-085-0002","AQS","14","33",".","22","32"
"09/26/2015","36","Ozone","Gilroy","06-085-0002","AQS","9","36",".","21","25"
"09/27/2015","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","39","28","54","20"
"09/28/2015","43","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","31",".","43","23"
"09/29/2015","39","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","34",".","39","23"
"09/30/2015","50","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","23","29","50","29"
"10/01/2015","35","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","30",".","35","25"
"10/02/2015","42","Ozone","San Martin","06-085-2006","AQS","10","42",".","31","25"
"10/03/2015","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","35","26","45","22"
"10/04/2015","56","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","43",".","56","25"
"10/05/2015","42","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","41",".","42","25"
"10/06/2015","41","Ozone","Los Gatos","06-085-1001","AQS","9","41","19","36","29"
"10/07/2015","55","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","50",".","55","26"
"10/08/2015","51","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","50",".","51","38"
"10/09/2015","48","Ozone","Gilroy","06-085-0002","AQS","13","48","16","37","28"
"10/10/2015","32","Ozone","Gilroy","06-085-0002","AQS","11","32",".","25","19"
"10/11/2015","41","Ozone","Gilroy","06-085-0002","AQS","9","41",".","22","21"
"10/12/2015","55","NO2","San Jose - Knox Avenue","06-085-0006","AQS","13","51","23","45","55"
"10/13/2015","55","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","54",".","55","44"
"10/14/2015","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","45",".","45","40"
"10/15/2015","44","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","36","20","44","29"
"10/16/2015","41","Ozone","Gilroy","06-085-0002","AQS","8","41",".","33","25"
"10/17/2015","41","Ozone","San Jose - Jackson","06-085-0005","AQS","7","41",".","19","14"
"10/18/2015","40","Ozone","San Martin","06-085-2006","AQS","6","40","6","13","19"
"10/19/2015","33","Ozone","Gilroy","06-085-0002","AQS","7","33",".","13","26"
"10/20/2015","34","Ozone","San Martin","06-085-2006","AQS","11","34",".","21","26"
"10/21/2015","38","Ozone","Gilroy","06-085-0002","AQS","13","38","19","32","28"
"10/22/2015","50","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","43",".","50","42"
"10/23/2015","53","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","42",".","53","38"
"10/24/2015","55","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","48","27","55","35"
"10/25/2015","35","Ozone","Gilroy","06-085-0002","AQS","11","35",".","30","24"
"10/26/2015","44","Ozone","Gilroy","06-085-0002","AQS","10","44",".","40","39"
"10/27/2015","36","NO2","San Jose - Jackson","06-085-0005","AQS","11","20","23","35","36"
"10/28/2015","34","Ozone","San Martin","06-085-2006","AQS","9","34",".","22","21"
"10/29/2015","36","Ozone","Gilroy","06-085-0002","AQS","14","36",".","33","31"
"10/30/2015","40","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","36","23","40","32"
