"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/30/2013","53","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","31",".","53","25"
"10/31/2013","59","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","32","24","59","30"
"11/01/2013","71","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","39",".","71","54"
"11/02/2013","59","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","33",".","59","33"
"11/03/2013","35","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","32","16","35","26"
"11/04/2013","42","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","31",".","42","35"
"11/05/2013","36","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","31",".","36","30"
"11/06/2013","58","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","31","35","58","50"
"11/07/2013","65","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","32",".","65","45"
"11/08/2013","60","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","31",".","60","35"
"11/09/2013","59","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","44","27","59","33"
"11/10/2013","71","PM2.5","Cupertino Monta Vista","06-085-2009","AQS","6","37",".","71","30"
"11/11/2013","96","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","27",".","96","45"
"11/12/2013","68","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","27","31","68","39"
"11/13/2013","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","29",".","54","26"
"11/14/2013","66","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","16",".","66","15"
"11/15/2013","53","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","28","25","53","32"
"11/16/2013","53","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","32",".","53","25"
"11/17/2013","37","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","31",".","37","28"
"11/18/2013","44","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","29","18","44","28"
"11/19/2013","29","Ozone","Los Gatos","06-085-1001","AQS","5","29",".","26","24"
"11/20/2013","27","NO2","San Jose - Jackson","06-085-0005","AQS","3","25",".","23","27"
"11/21/2013","48","PM2.5","Gilroy","06-085-0002","AQS","3","31","16","48","10"
"11/22/2013","54","PM2.5","Gilroy","06-085-0002","AQS","5","29",".","54","30"
"11/23/2013","61","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","28",".","61","35"
"11/24/2013","52","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","32","17","52","37"
"11/25/2013","74","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","25",".","74","43"
"11/26/2013","83","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","19",".","83","42"
"11/27/2013","107","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","24","51","107","43"
"11/28/2013","98","PM2.5","San Jose - Jackson","06-085-0005","AQS","22","27",".","98","33"
"11/29/2013","78","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","34",".","78","41"
"11/30/2013","88","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","28","34","88","45"
"12/01/2013","85","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","26",".","85","42"
"12/02/2013","62","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","23",".","62","43"
"12/03/2013","39","PM2.5","Gilroy","06-085-0002","AQS","6","34","14","39","35"
"12/04/2013","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","24",".","54","40"
"12/05/2013","66","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","23",".","66","44"
"12/06/2013","36","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","32","13","36","33"
"12/07/2013","39","PM2.5","Gilroy","06-085-0002","AQS","5","33",".","39","32"
"12/08/2013","51","PM2.5","Gilroy","06-085-0002","AQS","8","30",".","51","35"
"12/09/2013","57","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","30","20","57","38"
"12/10/2013","75","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","21",".","75","42"
"12/11/2013","84","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","19",".","84","42"
"12/12/2013","102","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","17","46","102","43"
"12/13/2013","94","PM2.5","San Jose - Jackson","06-085-0005","AQS","20","22",".","94","43"
"12/14/2013","93","PM2.5","San Jose - Jackson","06-085-0005","AQS","22","21",".","93","42"
"12/15/2013","110","PM2.5","San Jose - Jackson","06-085-0005","AQS","20","22","45","110","44"
"12/16/2013","113","PM2.5","San Jose - Jackson","06-085-0005","AQS","23","22",".","113","53"
"12/17/2013","152","PM2.5","San Jose - Jackson","06-085-0005","AQS","24","3",".","152","55"
"12/18/2013","109","PM2.5","San Jose - Jackson","06-085-0005","AQS","28","20","25","109","50"
"12/19/2013","43","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","28",".","43","41"
"12/20/2013","56","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","31",".","56","46"
"12/21/2013","72","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","19","40","72","36"
"12/22/2013","78","PM2.5","San Jose - Jackson","06-085-0005","AQS","20","32",".","78","35"
"12/23/2013","92","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","13",".","92","47"
"12/24/2013","92","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","26","35","92","39"
"12/25/2013","93","PM2.5","San Jose - Jackson","06-085-0005","AQS","23","27",".","93","41"
"12/26/2013","84","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","20",".","84","46"
"12/27/2013","98","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","12","49","98","43"
"12/28/2013","86","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","28",".","86","41"
"12/29/2013","60","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","33",".","60","41"
"12/30/2013","84","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","19","41","84","47"
"12/31/2013","127","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","11",".","127","46"
